class_name,domain,channel,mean_over_time,std_over_time,range,argmax_date,argmin_date,n_parcels
horsebeans,FR2,channel_7,0.051709153194870135,0.015764393908537355,0.07478404880749037,2017-05-19,2017-07-16,462
horsebeans,FR2,channel_8,0.03594426933121624,0.01064808208614392,0.04744508323990823,2017-07-13,2017-12-28,462
horsebeans,FR2,channel_9,0.02509271052028569,0.009309906570153258,0.04152144983707297,2017-08-22,2017-11-28,462
winter_triticale,FR2,channel_0,0.029805167125383693,0.014955277420060909,0.06482629198703109,2017-07-13,2017-04-12,2687
winter_triticale,FR2,channel_1,0.02773178616696313,0.01397446050321092,0.06156658080573306,2017-07-13,2017-04-12,2687
winter_triticale,FR2,channel_2,0.027533581677995515,0.01551426712387706,0.06819571940813371,2017-07-13,2017-04-12,2687
winter_triticale,FR2,channel_3,0.04738153987017003,0.014567582995994173,0.07181888403643727,2017-05-19,2017-07-16,2687
winter_triticale,FR2,channel_4,0.031099479522477096,0.014846651828702772,0.06592156800050115,2017-07-13,2017-04-12,2687
winter_triticale,FR2,channel_5,0.04297646107693086,0.013709719705694819,0.06816978602201322,2017-05-19,2017-07-16,2687
winter_triticale,FR2,channel_6,0.048967138884752806,0.014762289371137025,0.07350839655739819,2017-05-19,2017-07-16,2687
winter_triticale,FR2,channel_7,0.051989000156568356,0.01496049636805076,0.07232491898098539,2017-05-19,2017-07-16,2687
winter_triticale,FR2,channel_8,0.03352448346436027,0.011982664209672134,0.054252283211130375,2017-07-13,2017-04-12,2687
winter_triticale,FR2,channel_9,0.022963474542952982,0.01017364340129317,0.044522872684056455,2017-07-13,2017-04-12,2687
winter_oat,FR2,channel_0,0.032320108805807476,0.015665159641111277,0.06553086606224648,2017-07-13,2017-04-12,435
winter_oat,FR2,channel_1,0.02990594701242489,0.014734331697740523,0.062497620636032064,2017-07-13,2017-04-12,435
winter_oat,FR2,channel_2,0.029765444599962,0.016289428852151677,0.06998295792198718,2017-07-13,2017-04-12,435
winter_oat,FR2,channel_3,0.050486100410281363,0.014517669753670666,0.061425716359302995,2017-05-19,2017-07-16,435
winter_oat,FR2,channel_4,0.033459082355331,0.015549297890561541,0.06706815289251424,2017-07-13,2017-04-12,435
winter_oat,FR2,channel_5,0.04568158605868793,0.01391947906436403,0.05990274684248893,2017-05-19,2017-07-16,435
winter_oat,FR2,channel_6,0.0521150941382239,0.014793315195576091,0.06337967275416939,2017-05-19,2017-07-16,435
winter_oat,FR2,channel_7,0.05548034029323908,0.01468995027866409,0.06195058309732631,2017-05-19,2017-11-13,435
winter_oat,FR2,channel_8,0.03545886157833856,0.011466968222024294,0.0521871870583879,2017-07-13,2017-04-12,435
winter_oat,FR2,channel_9,0.02419761664329453,0.01007968383837096,0.04370445418467068,2017-07-13,2017-04-12,435
spring_rapeseed,FR2,channel_0,0.03529552215899646,0.017157210232327347,0.07574993003977801,2017-06-11,2017-04-12,10
spring_rapeseed,FR2,channel_1,0.03320511093607201,0.016118229785443652,0.07343396202707106,2017-06-11,2017-03-13,10
spring_rapeseed,FR2,channel_2,0.03244408047603503,0.01792332809981316,0.0821478626523432,2017-06-11,2017-03-13,10
spring_rapeseed,FR2,channel_3,0.05841346109864373,0.012908853646564864,0.06098344925725531,2017-06-11,2017-10-16,10
spring_rapeseed,FR2,channel_4,0.037623892445718274,0.016530312538104018,0.07623193845763594,2017-06-11,2017-03-13,10
spring_rapeseed,FR2,channel_5,0.053531428119222436,0.01330720781890024,0.06370251979653649,2017-06-11,2017-10-14,10
spring_rapeseed,FR2,channel_6,0.06025237082466684,0.013244809393536783,0.06406344984746137,2017-06-11,2017-11-13,10
spring_rapeseed,FR2,channel_7,0.06421530072043209,0.013118582862768796,0.06423541683099546,2017-06-11,2017-10-16,10
spring_rapeseed,FR2,channel_8,0.04089557108007286,0.010662345908881307,0.04999619383860367,2017-06-11,2017-12-15,10
spring_rapeseed,FR2,channel_9,0.0277760829492105,0.009350076893845281,0.04217512990968689,2017-06-11,2017-03-13,10
spring_barley,FR2,channel_0,0.026577123166784962,0.013983185228707787,0.06169173524165668,2017-07-13,2017-07-16,390
spring_barley,FR2,channel_1,0.02480418289679373,0.012966968569316607,0.057938097001158595,2017-07-13,2017-07-16,390
spring_barley,FR2,channel_2,0.025040993398887698,0.013793825838748625,0.062170050188390155,2017-07-13,2017-11-13,390
spring_barley,FR2,channel_3,0.039696902051124396,0.015933903809666625,0.06458773254495398,2017-07-13,2017-07-16,390
spring_barley,FR2,channel_4,0.028088727660798344,0.013847439881266297,0.061217579776438616,2017-07-13,2017-11-13,390
spring_barley,FR2,channel_5,0.0367766142805779,0.015041221365536168,0.06326285932527262,2017-07-13,2017-07-16,390
spring_barley,FR2,channel_6,0.04108144876672102,0.016358961742734487,0.06634168675267021,2017-07-13,2017-07-16,390
spring_barley,FR2,channel_7,0.04372362538209155,0.017000273256146,0.06669920468608423,2017-07-13,2017-07-16,390
spring_barley,FR2,channel_8,0.03134786867147463,0.013061603127528165,0.05202172577386228,2017-07-13,2017-12-28,390
spring_barley,FR2,channel_9,0.021998685806015043,0.010246916298191666,0.04151750195909464,2017-07-03,2017-11-28,390
winter_peas,FR2,channel_0,0.03217225595530061,0.015675260821542133,0.06776000856624155,2017-09-01,2017-04-12,79
winter_peas,FR2,channel_1,0.030275621714184468,0.014566793598820467,0.06408049513600168,2017-09-01,2017-11-28,79
winter_peas,FR2,channel_2,0.03060749579225073,0.015820579564837022,0.06922134146985959,2017-09-01,2017-11-28,79
winter_peas,FR2,channel_3,0.049124409894809276,0.015940172591539074,0.07356635214674666,2017-05-19,2017-11-28,79
winter_peas,FR2,channel_4,0.03437275582678066,0.015151063989916837,0.06949693576609171,2017-09-01,2017-11-28,79
winter_peas,FR2,channel_5,0.04550899864031003,0.01506782658230864,0.0699111722524925,2017-05-19,2017-11-28,79
winter_peas,FR2,channel_6,0.050799503462328484,0.016137526241828442,0.07447262408635665,2017-05-19,2017-11-28,79
winter_peas,FR2,channel_7,0.05381656366628093,0.016273898860846514,0.07499707793612113,2017-05-19,2017-11-28,79
winter_peas,FR2,channel_8,0.03683731556502176,0.010889040103649529,0.05394653965378196,2017-07-13,2017-11-28,79
winter_peas,FR2,channel_9,0.02598198990643703,0.009391234973418533,0.04302362987149244,2017-07-13,2017-11-28,79
spring_peas,FR2,channel_0,0.030371836084709693,0.013924940299203877,0.05606586397272535,2017-07-13,2017-11-13,277
spring_peas,FR2,channel_1,0.02858574855533269,0.012898680697616778,0.05398393044542566,2017-07-13,2017-11-13,277
spring_peas,FR2,channel_2,0.029133761581518217,0.013830511065480743,0.05804680203419644,2017-07-13,2017-11-28,277
spring_peas,FR2,channel_3,0.044257801321320574,0.01494988547203052,0.06265056458684554,2017-05-19,2017-11-13,277
spring_peas,FR2,channel_4,0.03243892686844589,0.013575416914240492,0.05744251066359958,2017-07-13,2017-11-13,277
spring_peas,FR2,channel_5,0.04144687117372367,0.014229911836800698,0.05964620880407111,2017-07-13,2017-11-13,277
spring_peas,FR2,channel_6,0.04590826070918875,0.015265976729936308,0.06420554677831969,2017-05-19,2017-11-13,277
spring_peas,FR2,channel_7,0.04852753977836523,0.01570443730567501,0.06548378520003348,2017-07-13,2017-11-13,277
spring_peas,FR2,channel_8,0.034888741581670026,0.01117004511464541,0.04990067140110538,2017-07-13,2017-11-28,277
spring_peas,FR2,channel_9,0.025169352810889185,0.009320847359523496,0.04036085645912016,2017-07-13,2017-11-28,277
spring_wheat,FR2,channel_0,0.02820744412096619,0.014556692590750231,0.056001808823114604,2017-08-22,2017-04-12,32
spring_wheat,FR2,channel_1,0.02613781245101841,0.013548380541252507,0.05261827761441633,2017-08-22,2017-05-22,32
spring_wheat,FR2,channel_2,0.026177708778601542,0.014613774722400996,0.05563713123557613,2017-07-13,2017-05-22,32
spring_wheat,FR2,channel_3,0.04184645444942487,0.015679708403500574,0.060396509979226624,2017-08-22,2017-07-16,32
spring_wheat,FR2,channel_4,0.029213133567396285,0.014340255716175612,0.05551837769929133,2017-08-22,2017-05-22,32
spring_wheat,FR2,channel_5,0.03851806706744713,0.014735457878833005,0.05743291161457848,2017-08-22,2017-07-16,32
spring_wheat,FR2,channel_6,0.04330295514495961,0.016009510857802636,0.06037976958862694,2017-05-19,2017-07-16,32
spring_wheat,FR2,channel_7,0.0459097838967245,0.016523263967093096,0.06159324304697719,2017-07-13,2017-09-19,32
spring_wheat,FR2,channel_8,0.03210992405404399,0.011967714071726943,0.0513297750624439,2017-07-03,2017-05-22,32
spring_wheat,FR2,channel_9,0.02231295116975634,0.00961588502921508,0.043133478812803334,2017-07-03,2017-05-22,32
sunflowers,FR2,channel_0,0.02434622822761503,0.014682806468660275,0.06118050220059329,2017-07-13,2017-07-16,1270
sunflowers,FR2,channel_1,0.02278376116240584,0.013580479955243533,0.05761575426272756,2017-07-13,2017-07-16,1270
sunflowers,FR2,channel_2,0.023122010121378503,0.014265822511908543,0.06066547092082415,2017-07-13,2017-07-16,1270
sunflowers,FR2,channel_3,0.03601288438382239,0.018355483764774923,0.07492166038755549,2017-07-13,2017-11-13,1270
sunflowers,FR2,channel_4,0.025766221110825455,0.014691721738531999,0.06121134752214105,2017-07-13,2017-07-16,1270
sunflowers,FR2,channel_5,0.033572615808003546,0.0172077499319953,0.0706929263941946,2017-07-13,2017-11-13,1270
sunflowers,FR2,channel_6,0.03734771957687043,0.01894646268743406,0.07725688888763277,2017-07-13,2017-11-13,1270
sunflowers,FR2,channel_7,0.039582457622704785,0.0197993785589825,0.07961497655319719,2017-07-13,2017-11-13,1270
sunflowers,FR2,channel_8,0.02942684036255268,0.014739626934609035,0.05665419023440503,2017-07-03,2017-11-28,1270
sunflowers,FR2,channel_9,0.021032682764802378,0.01149051597072009,0.045418147378412495,2017-07-03,2017-07-16,1270
winter_rye,FR2,channel_0,0.02576488878507825,0.015490676399935076,0.07219584322478319,2017-07-13,2017-04-12,51
winter_rye,FR2,channel_1,0.023831568372206326,0.014398371197588477,0.06825425031197101,2017-07-13,2017-04-12,51
winter_rye,FR2,channel_2,0.023475479135909364,0.015461766948896468,0.07420641877145874,2017-07-13,2017-04-12,51
winter_rye,FR2,channel_3,0.04061184286909595,0.0183211488778022,0.07337210643046815,2017-07-13,2017-07-16,51
winter_rye,FR2,channel_4,0.02671651135167759,0.01552403010747502,0.07256320103492196,2017-07-13,2017-04-12,51
winter_rye,FR2,channel_5,0.036984725602657954,0.01694829827941842,0.0719498592286844,2017-07-13,2017-07-16,51
winter_rye,FR2,channel_6,0.04192747645424991,0.018669553111621887,0.07515442100532173,2017-07-13,2017-07-16,51
winter_rye,FR2,channel_7,0.044576991620086284,0.01942611260980682,0.07555793186943106,2017-07-13,2017-07-16,51
winter_rye,FR2,channel_8,0.02899363553473305,0.013921427619210745,0.059968366351740826,2017-07-13,2017-12-28,51
winter_rye,FR2,channel_9,0.019781775376868958,0.010816429453220571,0.04777651811873423,2017-07-13,2017-04-12,51
spring_oat,FR2,channel_0,0.028710281962616765,0.014632754425198288,0.05548768421602324,2017-05-19,2017-07-16,41
spring_oat,FR2,channel_1,0.02679776525350886,0.013624330442687928,0.05107617991700672,2017-05-19,2017-07-16,41
spring_oat,FR2,channel_2,0.02680884225012528,0.014606984186153341,0.054252573608103954,2017-07-13,2017-11-13,41
spring_oat,FR2,channel_3,0.04362609267889818,0.015355321527682668,0.06019490709407591,2017-05-19,2017-07-16,41
spring_oat,FR2,channel_4,0.030303446561382442,0.01448561906943715,0.05500713613699761,2017-05-19,2017-10-14,41
spring_oat,FR2,channel_5,0.04033558579165311,0.01486483431251001,0.05985652372070792,2017-05-19,2017-07-16,41
spring_oat,FR2,channel_6,0.04508362575768099,0.0156985440824956,0.06208220347978214,2017-05-19,2017-07-16,41
spring_oat,FR2,channel_7,0.04807668437811453,0.01608462686661232,0.06083957490388623,2017-05-19,2017-07-16,41
spring_oat,FR2,channel_8,0.03334633611445766,0.012169013833656277,0.050156203714763016,2017-07-03,2017-12-08,41
spring_oat,FR2,channel_9,0.023207322348965876,0.009771711187716659,0.04200834268121739,2017-07-03,2017-12-08,41
spring_rye,FR2,channel_0,0.04122026015658503,0.027842110097704233,0.11729654042844918,2017-05-19,2017-06-08,1
spring_rye,FR2,channel_1,0.0392731121108031,0.02589208464952149,0.10832028357629758,2017-05-19,2017-04-29,1
spring_rye,FR2,channel_2,0.041771290916970724,0.02786984710419641,0.12278874542846839,2017-05-19,2017-06-08,1
spring_rye,FR2,channel_3,0.055732046794876804,0.026197942293850966,0.12053452683035536,2017-05-19,2017-04-29,1
spring_rye,FR2,channel_4,0.044697342045884256,0.027243492626887963,0.11899204829315763,2017-05-19,2017-12-18,1
spring_rye,FR2,channel_5,0.052977436566831265,0.026012132407741792,0.11458927159028098,2017-05-19,2017-10-11,1
spring_rye,FR2,channel_6,0.058016707301027655,0.026544226496169946,0.11457598855683135,2017-05-19,2017-12-18,1
spring_rye,FR2,channel_7,0.060901829264222454,0.02651941879810593,0.1148383010231778,2017-05-19,2017-12-18,1
spring_rye,FR2,channel_8,0.04847561521364498,0.019147280282014324,0.09292837645653676,2017-07-06,2017-12-18,1
spring_rye,FR2,channel_9,0.03628945100330371,0.017285939437642277,0.07428607811850771,2017-02-08,2017-12-18,1
spring_triticale,FR2,channel_0,0.03413076204871556,0.020418315990728374,0.09065371026986348,2017-05-19,2017-07-16,3
spring_triticale,FR2,channel_1,0.0316437688150178,0.019463893878588684,0.08254893915742906,2017-05-19,2017-11-28,3
spring_triticale,FR2,channel_2,0.03098270233075492,0.021458692825320532,0.09382831752126512,2017-09-11,2017-11-28,3
spring_triticale,FR2,channel_3,0.053265143955945914,0.01862548821903385,0.08173499609556331,2017-05-19,2017-07-06,3
spring_triticale,FR2,channel_4,0.03499314379522777,0.020586420061944742,0.09146197700036438,2017-09-11,2017-11-28,3
spring_triticale,FR2,channel_5,0.04850596138992312,0.01866700540916718,0.084480091423948,2017-09-11,2017-07-06,3
spring_triticale,FR2,channel_6,0.05472652137159745,0.018959437855002374,0.08394595060520246,2017-09-11,2017-07-06,3
spring_triticale,FR2,channel_7,0.058166029460561305,0.01884759845130728,0.08413428276034396,2017-09-11,2017-11-13,3
spring_triticale,FR2,channel_8,0.03765850411465711,0.014160164646412286,0.0612121894143602,2017-06-01,2017-11-28,3
spring_triticale,FR2,channel_9,0.02554363611940595,0.01201016495838994,0.04963254976865829,2017-07-03,2017-11-28,3
meadow,FR1,channel_0,0.030416896782268436,0.016363106987571787,0.05359122620001524,2017-12-02,2017-10-08,15157
meadow,FR1,channel_1,0.02838945462986768,0.014685811873360585,0.04641777082035424,2017-12-02,2017-11-07,15157
meadow,FR1,channel_2,0.027699995528078097,0.01654449370849489,0.05434835213646922,2017-12-02,2017-10-08,15157
meadow,FR1,channel_3,0.050393682179628925,0.011293148853802176,0.043297029364031715,2017-06-15,2017-11-27,15157
meadow,FR1,channel_4,0.03244411422909173,0.01515917792506994,0.05228690894908357,2017-12-02,2017-10-08,15157
meadow,FR1,channel_5,0.04587888326274044,0.012218366222366899,0.045715946993147585,2017-06-15,2017-11-27,15157
meadow,FR1,channel_6,0.05182009675999001,0.012176116096322825,0.0498896304910307,2017-06-15,2017-11-27,15157
meadow,FR1,channel_7,0.05598746392824729,0.011778902204311338,0.05044716483135071,2017-06-15,2017-11-27,15157
meadow,FR1,channel_8,0.04030867644414858,0.008548227162028662,0.03535187644471387,2017-06-15,2017-04-06,15157
meadow,FR1,channel_9,0.02537291829325989,0.007523639404484909,0.03398257890753928,2017-12-02,2017-04-06,15157
sunflowers,FR1,channel_0,0.031143452083495313,0.015019747853984735,0.04679893351643635,2017-12-02,2017-07-05,16265
sunflowers,FR1,channel_1,0.030231861592869204,0.012946195036444685,0.04174362311471424,2017-10-03,2017-11-27,16265
sunflowers,FR1,channel_2,0.03174894048162533,0.013919720957902167,0.04725125644139051,2017-12-02,2017-07-05,16265
sunflowers,FR1,channel_3,0.04459419974541347,0.014469181285365841,0.054659519390564126,2017-06-15,2017-11-27,16265
sunflowers,FR1,channel_4,0.034435250686575984,0.013249786731265487,0.045001947097976606,2017-12-02,2017-11-27,16265
sunflowers,FR1,channel_5,0.04262765739207661,0.014017467721029348,0.05357607141485519,2017-06-15,2017-11-27,16265
sunflowers,FR1,channel_6,0.04688361445949569,0.015354874023551268,0.060166605013790196,2017-06-15,2017-11-27,16265
sunflowers,FR1,channel_7,0.04910400525753151,0.015769040750047075,0.06334516771514255,2017-06-15,2017-11-27,16265
sunflowers,FR1,channel_8,0.04082857306598653,0.008131680082320524,0.03986884870199948,2017-06-15,2017-11-27,16265
sunflowers,FR1,channel_9,0.029062781457842385,0.007076764844877186,0.030216374334657993,2017-12-02,2017-07-05,16265
winter_wheat,FR1,channel_0,0.03053267410110271,0.015378996278175135,0.04838010753899327,2017-12-02,2017-05-16,26284
winter_wheat,FR1,channel_1,0.02882095416978015,0.013698499952183765,0.044035483237486336,2017-10-03,2017-05-16,26284
winter_wheat,FR1,channel_2,0.030086251383210413,0.015019311573093698,0.05033411969508168,2017-12-02,2017-05-16,26284
winter_wheat,FR1,channel_3,0.04467666233806663,0.012964927502308305,0.049686152998313776,2017-05-06,2017-11-27,26284
winter_wheat,FR1,channel_4,0.03276881577625048,0.014272879343972828,0.0489405593000497,2017-12-02,2017-05-16,26284
winter_wheat,FR1,channel_5,0.04144457425766199,0.012758564637229169,0.04692790672002059,2017-06-15,2017-11-27,26284
winter_wheat,FR1,channel_6,0.04659787063327646,0.013584192930727264,0.051891739036369566,2017-06-15,2017-11-27,26284
winter_wheat,FR1,channel_7,0.049430758614723375,0.013894522988105193,0.05532597366912052,2017-06-15,2017-11-27,26284
winter_wheat,FR1,channel_8,0.03961782854495272,0.010536983540144635,0.04276070428779014,2017-06-15,2017-05-16,26284
winter_wheat,FR1,channel_9,0.027235033146625936,0.008383781057286134,0.03564523921368057,2017-12-02,2017-05-16,26284
winter_barley,FR1,channel_0,0.030698971266765174,0.015255665498378259,0.046812745296318486,2017-12-02,2017-05-16,4037
winter_barley,FR1,channel_1,0.029283384977921222,0.013389749759526004,0.04073532736082941,2017-11-12,2017-05-16,4037
winter_barley,FR1,channel_2,0.030434747585107138,0.014779108608452067,0.048223732250743834,2017-09-08,2017-05-16,4037
winter_barley,FR1,channel_3,0.04700433221351609,0.01242725068734994,0.04488621285532032,2017-05-06,2017-11-27,4037
winter_barley,FR1,channel_4,0.03372554449447296,0.01373058232908955,0.04413066838402541,2017-12-02,2017-04-06,4037
winter_barley,FR1,channel_5,0.04355817703383423,0.012160705900522878,0.042282651127573734,2017-06-15,2017-11-27,4037
winter_barley,FR1,channel_6,0.04888794009712983,0.01299932866525425,0.046779503219171834,2017-06-15,2017-11-27,4037
winter_barley,FR1,channel_7,0.05204460905565759,0.013322851324788576,0.05020510025789762,2017-06-15,2017-11-27,4037
winter_barley,FR1,channel_8,0.04022889660066906,0.010366690492536162,0.039628755676982944,2017-06-15,2017-05-16,4037
winter_barley,FR1,channel_9,0.027357343215864176,0.008167510209765562,0.03378106540126106,2017-12-02,2017-05-16,4037
corn,FR1,channel_0,0.030761201777312504,0.015052333384941058,0.046821873498707936,2017-12-17,2017-08-14,6615
corn,FR1,channel_1,0.028959433200650777,0.01341017545224305,0.0430636244663635,2017-06-15,2017-08-14,6615
corn,FR1,channel_2,0.030044560973996635,0.014609209497690094,0.048291036642927845,2017-06-15,2017-08-14,6615
corn,FR1,channel_3,0.04556161351260249,0.012879755234649973,0.05001509668249373,2017-06-15,2017-11-27,6615
corn,FR1,channel_4,0.03267007303863208,0.014055349541738335,0.04535436724023157,2017-12-02,2017-08-14,6615
corn,FR1,channel_5,0.04185951028720443,0.012726511990130215,0.04923053513247212,2017-06-15,2017-11-27,6615
corn,FR1,channel_6,0.047563222960579736,0.013849285013457634,0.05604650216494739,2017-06-15,2017-11-27,6615
corn,FR1,channel_7,0.05046958124256355,0.013980696453281698,0.0578677003291052,2017-06-15,2017-11-27,6615
corn,FR1,channel_8,0.03909983815108816,0.008004602667118168,0.0366024331110035,2017-06-15,2017-08-14,6615
corn,FR1,channel_9,0.027326430394694665,0.007577487278380282,0.03254478138762095,2017-12-02,2017-08-14,6615
winter_peas,FR1,channel_0,0.03167970146666399,0.01605006478752001,0.055626218793309416,2017-06-15,2017-05-16,663
winter_peas,FR1,channel_1,0.030539371176500543,0.014009771014393851,0.05348213102596892,2017-06-15,2017-11-27,663
winter_peas,FR1,channel_2,0.03214905923088581,0.015057186410233243,0.060409181952038184,2017-06-15,2017-05-16,663
winter_peas,FR1,channel_3,0.04510600187691713,0.014420297076761377,0.058888372650784254,2017-06-15,2017-11-27,663
winter_peas,FR1,channel_4,0.03494299137422063,0.01421782018673793,0.054459367712968,2017-06-15,2017-11-27,663
winter_peas,FR1,channel_5,0.04282387944548816,0.014219162804917378,0.059577204185845126,2017-06-15,2017-11-27,663
winter_peas,FR1,channel_6,0.047139601822693715,0.015180246990623246,0.06484303894089768,2017-06-15,2017-11-27,663
winter_peas,FR1,channel_7,0.049706359147972945,0.015574014612154482,0.06798197220420965,2017-06-15,2017-11-27,663
winter_peas,FR1,channel_8,0.04147317496885068,0.009944383358283796,0.052520733330570474,2017-06-15,2017-05-16,663
winter_peas,FR1,channel_9,0.02972926247683735,0.007891649013664532,0.04230088126979182,2017-06-15,2017-05-16,663
unknown,FR1,channel_0,0.029905829063433007,0.015089010358579097,0.0484820469636808,2017-11-12,2017-10-08,15690
unknown,FR1,channel_1,0.028170376154740627,0.013358168840625335,0.043865385150023126,2017-11-12,2017-11-27,15690
unknown,FR1,channel_2,0.028534552275460572,0.014519955637769437,0.04689080762885203,2017-11-12,2017-08-14,15690
unknown,FR1,channel_3,0.046069721396558606,0.011653181826742574,0.044514084560060035,2017-09-08,2017-11-27,15690
unknown,FR1,channel_4,0.03212962402780137,0.013618638613616934,0.04415479133807025,2017-11-12,2017-11-27,15690
unknown,FR1,channel_5,0.04261629870231679,0.012117930607947918,0.04401550581172278,2017-09-08,2017-11-27,15690
unknown,FR1,channel_6,0.04789172413455485,0.01256070324117749,0.04876516033261539,2017-06-15,2017-11-27,15690
unknown,FR1,channel_7,0.05120201878704848,0.01259604098287211,0.05051192582156977,2017-06-15,2017-11-27,15690
unknown,FR1,channel_8,0.039183885797955,0.007110429867282022,0.03237103409309161,2017-06-15,2017-11-27,15690
unknown,FR1,channel_9,0.02623404192559496,0.0061007550128168555,0.026129139252686392,2017-12-02,2017-11-27,15690
spring_peas,FR1,channel_0,0.03296558607287917,0.018876545457002125,0.06901906815417103,2017-12-27,2017-05-16,400
spring_peas,FR1,channel_1,0.031819118090730215,0.016634535638151076,0.06153588108783813,2017-06-15,2017-11-27,400
spring_peas,FR1,channel_2,0.03371408261651439,0.01785904673368741,0.0697230550634157,2017-12-27,2017-05-16,400
spring_peas,FR1,channel_3,0.045767671577618504,0.01718414242095966,0.06644749944229421,2017-06-15,2017-11-27,400
spring_peas,FR1,channel_4,0.03635190664744177,0.01717041793593934,0.06795796132529225,2017-12-27,2017-11-27,400
spring_peas,FR1,channel_5,0.04379984254630714,0.01713229983379367,0.06753818148456846,2017-06-15,2017-11-27,400
spring_peas,FR1,channel_6,0.047985350265691694,0.018007369300848907,0.07301819488211947,2017-06-15,2017-11-27,400
spring_peas,FR1,channel_7,0.05031769096200652,0.018352347979646234,0.07606802224194373,2017-06-15,2017-11-27,400
spring_peas,FR1,channel_8,0.04186140684558431,0.010799311571043501,0.057733578376735345,2017-06-15,2017-05-16,400
spring_peas,FR1,channel_9,0.030239771816735102,0.008459704236728339,0.04697761274890813,2017-06-15,2017-05-26,400
spring_oat,FR1,channel_0,0.031198451476929446,0.016505920469546135,0.05641374087146982,2017-06-15,2017-05-26,43
spring_oat,FR1,channel_1,0.029600352177031983,0.01469708684889938,0.053876984417050744,2017-06-15,2017-11-27,43
spring_oat,FR1,channel_2,0.030831562509185905,0.01587035358798298,0.05939113110871925,2017-06-15,2017-05-26,43
spring_oat,FR1,channel_3,0.045456386380116065,0.013383916660847402,0.05564669707345547,2017-06-15,2017-11-27,43
spring_oat,FR1,channel_4,0.0339914378365612,0.015096160116276873,0.055264090646699224,2017-12-02,2017-11-27,43
spring_oat,FR1,channel_5,0.042660319018810317,0.013915582580433718,0.05732254213413365,2017-06-15,2017-11-27,43
spring_oat,FR1,channel_6,0.047350411244164295,0.014335145723515647,0.06210571106085995,2017-06-15,2017-11-27,43
spring_oat,FR1,channel_7,0.050351864785764665,0.014388700460399882,0.0641061373854419,2017-06-15,2017-11-27,43
spring_oat,FR1,channel_8,0.04152612219786826,0.009943128173493108,0.045792601674455,2017-06-15,2017-11-27,43
spring_oat,FR1,channel_9,0.028669460104454488,0.008200134083901712,0.03930221827798138,2017-12-02,2017-05-26,43
winter_rapeseed,FR1,channel_0,0.03063846707969778,0.013907522385480736,0.043355230227449124,2017-10-03,2017-05-16,2634
winter_rapeseed,FR1,channel_1,0.02940918175932058,0.012104109615044857,0.04095869061698181,2017-10-03,2017-03-17,2634
winter_rapeseed,FR1,channel_2,0.030475872628057774,0.01339023906266992,0.04652267385094375,2017-10-03,2017-03-17,2634
winter_rapeseed,FR1,channel_3,0.047931053739560366,0.012844954801624073,0.05195968025187414,2017-05-06,2017-11-27,2634
winter_rapeseed,FR1,channel_4,0.034015083290571506,0.01220639196469957,0.0411203949220758,2017-10-03,2017-03-17,2634
winter_rapeseed,FR1,channel_5,0.044757858060897736,0.011943504085095907,0.046015369698836656,2017-05-06,2017-11-27,2634
winter_rapeseed,FR1,channel_6,0.05001218741029388,0.013459377489529422,0.05366915174030967,2017-05-06,2017-11-27,2634
winter_rapeseed,FR1,channel_7,0.05299057167787553,0.013865124689904983,0.055196248842257815,2017-05-06,2017-11-27,2634
winter_rapeseed,FR1,channel_8,0.039014589577633936,0.010298230035745114,0.04187036401341729,2017-06-15,2017-05-16,2634
winter_rapeseed,FR1,channel_9,0.02726062072501059,0.008232049235166097,0.03342731854201384,2017-09-08,2017-05-26,2634
winter_triticale,FR1,channel_0,0.03072820395651651,0.015149571686323504,0.048703156808085124,2017-12-02,2017-05-16,878
winter_triticale,FR1,channel_1,0.028914340208701022,0.013454970149217125,0.04188423250813662,2017-12-02,2017-05-16,878
winter_triticale,FR1,channel_2,0.029725846717658315,0.014749637367865035,0.050213760490600765,2017-12-02,2017-05-16,878
winter_triticale,FR1,channel_3,0.04596698850551012,0.012200985988688908,0.042494921584614966,2017-06-15,2017-11-27,878
winter_triticale,FR1,channel_4,0.0329631821170289,0.013906850665634,0.04819795349706636,2017-12-02,2017-05-16,878
winter_triticale,FR1,channel_5,0.04266692810262698,0.01235724249202985,0.04315739132395564,2017-06-15,2017-11-27,878
winter_triticale,FR1,channel_6,0.04783406242638858,0.012863280907750288,0.047541965262464306,2017-06-15,2017-11-27,878
winter_triticale,FR1,channel_7,0.05085828068839528,0.01286033599369863,0.050038399938979516,2017-06-15,2017-11-27,878
winter_triticale,FR1,channel_8,0.03895029975071408,0.009314959174219189,0.03737757030730961,2017-06-15,2017-05-16,878
winter_triticale,FR1,channel_9,0.02637267389633168,0.007623230683885906,0.037021313134316745,2017-12-02,2017-05-16,878
winter_oat,FR1,channel_0,0.029942618658598447,0.014699790285755826,0.0516809571793594,2017-06-15,2017-05-16,226
winter_oat,FR1,channel_1,0.028408463621018922,0.0130706377154217,0.049100480727724785,2017-06-15,2017-05-16,226
winter_oat,FR1,channel_2,0.029459764234823417,0.014196123156789935,0.05642223069358054,2017-06-15,2017-05-16,226
winter_oat,FR1,channel_3,0.04533526297362291,0.012275637065782214,0.05083060136749562,2017-06-15,2017-11-27,226
winter_oat,FR1,channel_4,0.03268779550550794,0.013273962010757678,0.05011608980943367,2017-06-15,2017-05-16,226
